CPI,Exchange Rate,GDP Deflator,GDP Growth,Agricultural Land,Cereal Yield,Fertilizer Consumption,Rural Population,Employment in Agriculture,Access to Electricity,Inflation Rate,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,holidays
197.4706965501939,117.86721189953892,169.79393886738225,-1.6173976241812111,28.7478200209278,3195.1916666666666,100.7522622257971,79.45925000000001,62.16746843024505,89.9,5.0953931299718835,16.051612903225806,6.109677419354839,10.55483870967742,21.299999999999997,7.47741935483871,393.5,62.59,2
198.265307403646,118.345187275986,170.236143178984,-2.3696206292072,28.7478200209278,3203.3,101.977442399584,79.424,62.1569246422929,89.9,5.05236655289212,14.241935483870968,5.783870967741936,9.609677419354838,90.7,7.138709677419355,363.43,56.1,2
198.95092205988684,118.32759513673275,171.195524875744,-1.76897310893035,28.7478200209278,3191.625,101.63253221050006,79.388,62.136559618291706,89.9,4.977142676284663,16.186206896551724,7.144827586206896,11.39310344827586,42.5,8.196551724137931,429.18,68.51,3
199.63653671612767,118.3100029974795,172.15490657250402,-1.1683255886535,28.7478200209278,3179.9500000000003,101.28762202141613,79.352,62.11619459429052,89.9,4.9019187996772065,20.116129032258065,10.125806451612902,14.8,56.5,8.44516129032258,573.91,101.63,3
200.3221513723685,118.29241085822625,173.11428826926402,-0.56767806837665,28.7478200209278,3168.275,100.94271183233218,79.316,62.095829570289325,89.9,4.82669492306975,22.65,13.376666666666667,17.69333333333333,139.8,8.136666666666667,579.25,109.63,5
201.00776602860932,118.27481871897301,174.073669966024,0.03296945190019995,28.7478200209278,3156.6,100.59780164324823,79.28,62.07546454628813,89.9,4.751471046462293,23.516129032258064,16.083870967741937,19.438709677419357,281.2,6.990322580645161,528.14,101.71,3
201.69338068485015,118.25722657971976,175.033051662784,0.6336169721770499,28.7478200209278,3144.925,100.2528914541643,79.244,62.055099522286945,89.9,4.676247169854836,24.836666666666666,19.173333333333336,21.63,738.0,6.503333333333333,424.65,85.69,1
202.378995341091,118.2396344404665,175.992433359544,1.2342644924539,28.7478200209278,3133.25,99.90798126508035,79.208,62.03473449828575,89.9,4.60102329324738,25.335483870967742,20.503225806451614,22.351612903225806,1289.1,6.15483870967742,372.57,77.26,0
203.06460999733184,118.22204230121325,176.951815056304,1.8349120127307503,28.7478200209278,3121.575,99.5630710759964,79.17200000000001,62.01436947428456,89.9,4.525799416639924,26.287096774193547,20.361290322580647,22.751612903225805,781.7,5.590322580645162,471.98,95.6,4
203.75022465357267,118.20445016196,177.91119675306402,2.4355595330076,28.7478200209278,3109.9,99.21816088691247,79.13600000000001,61.99400445028337,89.9,4.4505755400324665,25.37,19.453333333333333,21.80666666666667,489.1,6.126666666666667,404.81,80.84,5
204.4358393098135,118.18685802270676,178.870578449824,3.0362070532844494,28.7478200209278,3098.225,98.87325069782852,79.10000000000001,61.973639426282176,89.9,4.375351663425009,24.938709677419357,16.151612903225807,20.174193548387095,30.4,7.419354838709677,533.29,102.15,7
205.12145396605433,118.1692658834535,179.829960146584,3.6368545735613,28.7478200209278,3086.5499999999997,98.52834050874458,79.06400000000001,61.95327440228098,89.9,4.300127786817553,21.14,10.046666666666665,15.213333333333333,3.7,7.666666666666667,445.52,80.2,5
205.80706862229516,118.15167374420025,180.789341843344,4.237502093838151,28.7478200209278,3074.875,98.18343031966064,79.028,61.932909378279795,89.9,4.224903910210097,18.07741935483871,6.887096774193548,11.948387096774193,2.3,8.019354838709678,400.44,67.59,2
206.492683278536,118.134081604947,181.748723540104,4.838149614115,28.7478200209278,3063.2,97.8385201305767,78.992,61.9125443542786,89.9,4.14968003360264,18.493548387096773,6.732258064516128,12.04516129032258,0.0,9.23225806451613,434.38,74.54,2
207.80921037968315,118.72286295391883,182.99691197172868,4.9042466928318715,28.7478200209278,3076.1416666666664,97.8385201305767,78.95508333333333,61.868854349465565,90.01666666666667,4.441439344801195,19.696428571428573,7.2821428571428575,13.235714285714286,22.4,9.375,460.94,81.69,3
209.12573748083034,119.31164430289067,184.24510040335335,4.970343771548744,28.7478200209278,3089.083333333333,97.8385201305767,78.91816666666668,61.825164344652535,90.13333333333334,4.73319865599975,23.567741935483873,11.580645161290322,17.4741935483871,36.3,9.787096774193548,605.38,119.26,3
210.4422645819775,119.90042565186249,185.49328883497802,5.036440850265615,28.7478200209278,3102.0249999999996,97.8385201305767,78.88125000000001,61.781474339839505,90.25,5.024957967198305,26.413333333333334,14.433333333333334,20.223333333333336,18.6,10.78,681.73,142.38,4
211.75879168312466,120.48920700083433,186.7414772666027,5.102537928982486,28.7478200209278,3114.9666666666667,97.8385201305767,78.84433333333334,61.73778433502647,90.36666666666667,5.31671727839686,23.629032258064516,16.34193548387097,19.593548387096774,459.5,7.458064516129032,507.55,99.2,3
