date,Holiday,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration
2021-01-11,1,20.0,7.6,13.5,0.0,9.1,14.68,2.52
2021-01-12,0,17.9,7.8,11.9,0.0,8.9,13.83,2.27
2021-01-13,0,15.8,7.4,11.0,0.0,7.2,11.87,1.89
2021-01-14,0,16.8,6.3,11.0,0.0,8.7,13.1,2.1
2021-01-15,1,17.2,6.9,11.4,0.0,11.0,13.78,2.24
2021-01-16,0,17.4,6.5,11.3,0.0,10.3,14.14,2.31
2021-01-17,0,18.3,8.8,12.1,0.0,7.9,12.1,2.04
2021-01-18,0,18.8,7.0,12.4,0.0,10.8,14.55,2.52
2021-01-19,0,17.9,6.8,12.0,0.0,11.4,13.84,2.39
2021-01-20,0,16.6,4.8,10.8,0.0,10.1,13.89,2.27
2021-01-21,0,15.4,7.5,10.6,0.0,8.8,9.24,1.61
2021-01-22,0,17.1,5.3,10.9,0.0,8.6,14.79,2.39
2021-01-23,0,18.1,5.6,11.4,0.0,10.1,15.37,2.54
2021-01-24,0,18.0,5.0,10.9,0.0,10.0,15.7,2.59
2021-01-25,0,17.0,4.8,10.4,0.0,9.0,16.24,2.63
2021-01-26,0,17.6,3.6,9.9,0.0,9.2,16.33,2.69
2021-01-27,0,18.5,3.9,10.4,0.0,9.5,16.62,2.8
2021-01-28,0,18.4,2.9,10.2,0.0,9.1,16.73,2.81
2021-01-29,0,18.0,3.0,10.0,0.0,7.7,16.58,2.71
2021-01-30,1,15.6,3.9,9.0,0.0,10.5,16.22,2.55
2021-01-31,0,16.7,2.4,9.0,0.0,6.6,16.7,2.65
2021-02-01,0,17.2,4.6,10.2,0.0,9.2,15.84,2.59
2021-02-02,0,18.3,5.2,11.4,0.0,6.2,16.84,2.79
2021-02-03,0,18.9,5.0,12.0,0.0,7.0,17.05,2.93
2021-02-04,0,19.5,5.6,12.7,0.0,10.2,17.45,3.16
2021-02-05,0,17.0,7.7,11.4,2.6,10.4,13.73,2.34
2021-02-06,0,14.9,4.7,8.7,4.8,9.5,13.63,2.04
2021-02-07,0,16.9,3.1,9.9,0.0,10.9,17.84,2.93
2021-02-08,0,19.8,4.6,12.1,0.0,8.8,18.14,3.19
2021-02-09,0,21.6,7.0,13.9,0.0,7.4,18.06,3.22
2021-02-10,1,19.0,6.7,12.9,0.0,9.0,13.3,2.45
2021-02-11,0,19.3,7.3,13.1,0.0,11.1,17.94,3.05
2021-02-12,0,18.8,6.6,12.8,0.0,9.4,14.88,2.59
2021-02-13,0,19.2,5.9,13.4,0.0,9.5,15.37,2.68
2021-02-14,0,18.6,9.6,13.6,1.8,6.1,12.14,2.14
2021-02-15,0,18.9,8.1,12.5,1.6,9.0,15.37,2.59
2021-02-16,0,18.7,6.3,12.5,0.1,11.2,16.19,2.83
2021-02-17,0,20.1,6.6,12.9,0.2,8.3,17.48,3.12
2021-02-18,0,18.7,6.6,11.6,1.5,9.7,14.62,2.47
2021-02-19,1,19.6,6.8,12.5,0.0,6.4,16.97,2.95
2021-02-20,0,21.0,7.0,13.6,0.0,12.2,19.2,3.53
2021-02-21,0,21.9,8.5,15.1,0.0,10.9,19.79,3.76
2021-02-22,0,22.3,8.6,15.4,0.0,10.2,19.7,3.7
2021-02-23,0,22.5,8.6,15.8,0.0,9.9,17.5,3.31
2021-02-24,0,20.8,10.4,15.9,1.8,9.0,15.81,2.9
2021-02-25,0,22.4,10.4,16.0,0.9,12.2,17.09,3.2
2021-02-26,0,22.0,10.2,16.0,1.4,6.6,14.82,2.82
2021-02-27,0,21.6,10.9,16.1,4.5,11.0,16.9,3.14
2021-02-28,0,22.0,11.3,16.6,1.2,11.2,17.29,3.27
2021-03-01,0,24.1,9.5,16.5,0.0,8.7,19.86,3.83
2021-03-02,0,22.2,9.4,15.3,0.0,7.9,21.68,4.07
2021-03-03,0,22.4,8.7,15.2,0.0,7.2,20.79,3.8
2021-03-04,0,21.4,9.0,15.4,0.3,12.0,18.19,3.49
2021-03-05,0,20.9,8.3,15.1,0.5,10.6,17.85,3.38
2021-03-06,0,21.6,8.3,14.9,0.1,8.5,18.21,3.4
2021-03-07,0,19.3,9.4,14.2,4.1,7.2,14.55,2.62
2021-03-08,1,21.0,10.5,15.2,0.8,8.3,18.19,3.18
2021-03-09,0,22.1,12.2,16.8,0.3,12.0,19.23,3.67
2021-03-10,0,21.9,11.4,16.3,0.3,9.3,17.45,3.27
2021-03-11,0,22.0,11.5,16.7,0.3,10.0,19.19,3.59
2021-03-12,0,23.9,12.8,18.0,0.0,10.0,20.06,3.93
2021-03-13,0,21.6,11.2,15.5,1.9,8.9,13.1,2.52
2021-03-14,0,20.6,9.8,15.9,1.0,8.7,16.34,3.02
2021-03-15,0,23.7,9.7,17.1,0.3,9.4,20.35,3.95
2021-03-16,0,23.2,11.7,17.4,1.3,10.2,20.04,3.83
2021-03-17,0,24.4,11.2,17.8,0.1,8.0,19.89,3.9
2021-03-18,0,24.8,12.2,18.4,0.7,10.6,20.33,3.96
2021-03-19,0,25.4,12.9,19.3,0.0,10.7,21.06,4.34
2021-03-20,0,25.2,13.6,18.9,0.2,11.6,19.29,3.96
2021-03-21,0,25.3,11.9,18.6,0.0,10.0,21.33,4.44
2021-03-22,0,26.0,13.1,19.8,0.1,11.0,21.1,4.49
2021-03-23,0,26.9,15.7,21.2,0.0,10.5,22.06,4.84
2021-03-24,0,26.0,14.3,20.0,0.0,12.7,20.94,4.42
2021-03-25,0,25.0,12.9,19.1,0.5,10.7,22.52,4.7
2021-03-26,0,26.9,11.6,19.5,0.0,10.9,24.52,5.06
2021-03-27,0,26.6,12.7,19.8,0.0,11.8,23.65,4.8
2021-03-28,0,26.3,12.2,19.3,0.0,10.2,21.67,4.45
2021-03-29,0,23.9,13.9,19.3,0.3,8.4,19.14,3.98
2021-03-30,0,24.2,13.8,18.6,2.9,10.2,19.1,3.87
2021-03-31,0,21.8,13.6,16.6,20.3,7.2,13.7,2.5
2021-04-01,0,23.4,12.0,16.9,2.3,8.8,21.35,4.02
2021-04-02,0,24.6,9.8,17.0,0.3,8.8,24.34,4.7
2021-04-03,0,24.5,10.2,17.7,0.0,11.4,24.8,5.0
2021-04-04,0,25.5,11.8,18.7,0.0,7.4,24.71,5.01
2021-04-05,0,26.6,13.4,19.3,0.0,8.2,24.26,4.97
2021-04-06,0,26.0,12.5,19.4,0.0,13.7,23.7,4.78
2021-04-07,0,26.3,14.6,20.0,0.0,14.0,23.2,4.71
2021-04-08,1,26.7,15.8,20.7,0.0,13.1,23.17,4.79
2021-04-09,0,27.0,15.7,21.0,0.0,11.1,23.78,4.99
2021-04-10,1,27.3,13.7,20.9,0.0,11.6,25.68,5.45
2021-04-11,0,28.2,14.0,21.5,0.0,9.4,25.79,5.56
2021-04-12,0,28.3,15.2,21.8,0.0,9.8,23.6,5.27
2021-04-13,1,28.0,15.7,21.6,0.0,8.2,22.01,4.98
2021-04-14,0,28.8,15.6,21.8,0.0,10.5,22.44,4.93
2021-04-15,0,27.1,15.9,21.2,0.0,12.7,19.0,4.18
2021-04-16,1,25.5,15.4,19.8,0.3,9.9,20.06,4.05
2021-04-17,0,25.1,13.5,18.4,2.8,11.2,19.99,3.85
2021-04-18,0,24.5,13.5,18.7,1.0,12.5,23.33,4.6
2021-04-19,0,25.1,11.5,19.1,1.1,9.4,23.37,4.69
2021-04-20,0,27.9,13.4,21.1,0.0,11.4,24.74,5.3
2021-04-21,0,25.1,15.7,19.5,0.2,12.2,14.73,3.29
2021-04-22,0,23.3,15.3,18.0,6.2,11.2,18.65,3.65
2021-04-23,0,25.8,14.5,20.5,0.0,12.6,26.72,5.53
2021-04-24,1,26.2,15.0,21.1,0.0,13.0,23.28,4.93
2021-04-25,0,28.8,16.4,22.4,0.0,10.0,25.59,5.62
2021-04-26,0,29.3,16.1,22.5,0.0,10.3,26.76,5.75
2021-04-27,0,29.9,17.4,23.0,0.0,11.4,23.76,5.24
2021-04-28,0,29.0,16.3,22.5,0.0,13.3,22.62,5.16
2021-04-29,0,25.4,17.6,21.3,1.6,8.3,19.61,4.07
2021-04-30,0,23.2,15.5,19.3,2.8,8.0,16.69,3.31
2021-05-01,1,25.2,14.8,19.1,2.8,10.0,20.05,3.89
2021-05-02,0,22.7,15.6,18.6,4.8,7.2,17.59,3.32
2021-05-03,0,22.8,14.7,18.4,3.0,8.2,17.9,3.38
2021-05-04,0,22.3,14.6,17.8,37.6,4.3,12.4,2.4
2021-05-05,0,19.4,14.8,16.8,41.5,6.5,4.06,0.92
2021-05-06,0,22.4,14.2,17.6,14.8,5.6,18.82,3.45
2021-05-07,0,20.9,14.9,17.8,14.2,4.9,13.0,2.4
2021-05-08,0,23.1,15.1,18.4,1.7,7.0,22.72,4.2
2021-05-09,0,22.2,14.5,18.1,3.2,9.2,21.3,3.89
2021-05-10,0,22.2,14.6,18.2,5.0,5.4,18.96,3.52
2021-05-11,0,22.4,14.5,17.9,3.9,6.9,16.93,3.14
2021-05-12,0,20.8,15.3,17.5,8.1,4.5,11.77,2.22
2021-05-13,0,21.1,14.9,17.2,8.9,6.4,14.66,2.7
